from,to,weight,edge_type,level,level_name
ASV_00020,ASV_00241,0.193,pos,Farm,FI1
ASV_00020,ASV_00255,0.484,pos,Farm,FI1
ASV_00020,ASV_00257,0.133,pos,Farm,FI1
ASV_00020,ASV_00260,0.302,pos,Farm,FI1
ASV_00020,ASV_00261,0.193,pos,Farm,FI1
ASV_00020,ASV_00275,0.46,pos,Farm,FI1
ASV_00020,ASV_00281,0.339,pos,Farm,FI1
ASV_00020,ASV_00299,0.193,pos,Farm,FI1
ASV_00020,ASV_00319,0.157,pos,Farm,FI1
ASV_00020,ASV_00323,0.23,pos,Farm,FI1
ASV_00020,ASV_00341,0.29,pos,Farm,FI1
ASV_00020,ASV_00387,0.339,pos,Farm,FI1
ASV_00020,ASV_00449,0.133,pos,Farm,FI1
ASV_00020,ASV_00454,0.121,pos,Farm,FI1
ASV_00020,ASV_00481,0.435,pos,Farm,FI1
ASV_00020,ASV_00487,0.218,pos,Farm,FI1
ASV_00020,ASV_00495,0.133,pos,Farm,FI1
ASV_00020,ASV_00497,0.23,pos,Farm,FI1
ASV_00020,ASV_00510,0.133,pos,Farm,FI1
ASV_00020,ASV_00543,0.351,pos,Farm,FI1
ASV_00020,ASV_00557,0.193,pos,Farm,FI1
ASV_00020,ASV_00563,0.508,pos,Farm,FI1
ASV_00020,ASV_00583,0.339,pos,Farm,FI1
ASV_00020,ASV_00610,0.181,pos,Farm,FI1
ASV_00020,ASV_00626,0.254,pos,Farm,FI1
ASV_00020,ASV_00645,0.484,pos,Farm,FI1
ASV_00020,ASV_00656,0.254,pos,Farm,FI1
ASV_00020,ASV_00667,0.181,pos,Farm,FI1
ASV_00020,ASV_00705,0.193,pos,Farm,FI1
ASV_00020,ASV_00711,0.181,pos,Farm,FI1
ASV_00020,ASV_00729,0.339,pos,Farm,FI1
ASV_00020,ASV_00758,0.181,pos,Farm,FI1
ASV_00020,ASV_00890,0.145,pos,Farm,FI1
ASV_00020,ASV_00899,0.121,pos,Farm,FI1
ASV_00020,ASV_00921,0.206,pos,Farm,FI1
ASV_00020,ASV_01032,0.399,pos,Farm,FI1
ASV_00020,ASV_01057,0.157,pos,Farm,FI1
ASV_00020,ASV_01090,0.121,pos,Farm,FI1
ASV_00020,ASV_01099,0.157,pos,Farm,FI1
ASV_00020,ASV_01257,0.133,pos,Farm,FI1
ASV_00020,ASV_01328,0.121,pos,Farm,FI1
ASV_00020,ASV_01439,0.157,pos,Farm,FI1
ASV_00024,ASV_00058,0.692,pos,Farm,FI1
ASV_00024,ASV_00060,0.632,pos,Farm,FI1
ASV_00024,ASV_00071,0.421,pos,Farm,FI1
ASV_00024,ASV_00085,0.572,pos,Farm,FI1
ASV_00024,ASV_00090,0.752,pos,Farm,FI1
ASV_00024,ASV_00092,0.632,pos,Farm,FI1
ASV_00024,ASV_00104,0.858,pos,Farm,FI1
ASV_00024,ASV_00121,0.482,pos,Farm,FI1
ASV_00024,ASV_00171,0.602,pos,Farm,FI1
ASV_00024,ASV_00174,0.497,pos,Farm,FI1
ASV_00024,ASV_00255,0.602,pos,Farm,FI1
ASV_00024,ASV_00387,0.421,pos,Farm,FI1
ASV_00024,ASV_00435,0.451,pos,Farm,FI1
ASV_00024,ASV_00638,0.527,pos,Farm,FI1
ASV_00024,ASV_00729,0.421,pos,Farm,FI1
ASV_00028,ASV_00040,0.935,pos,Farm,FI1
ASV_00028,ASV_00044,0.639,pos,Farm,FI1
ASV_00028,ASV_00048,0.935,pos,Farm,FI1
ASV_00028,ASV_00066,0.67,pos,Farm,FI1
ASV_00028,ASV_00085,0.592,pos,Farm,FI1
ASV_00028,ASV_00087,0.623,pos,Farm,FI1
ASV_00028,ASV_00090,0.779,pos,Farm,FI1
ASV_00028,ASV_00171,0.623,pos,Farm,FI1
ASV_00028,ASV_00197,0.826,pos,Farm,FI1
ASV_00029,ASV_00045,0.399,pos,Farm,FI1
ASV_00029,ASV_00054,0.442,pos,Farm,FI1
ASV_00029,ASV_00069,0.612,pos,Farm,FI1
ASV_00029,ASV_00078,0.385,pos,Farm,FI1
ASV_00029,ASV_00128,0.812,pos,Farm,FI1
ASV_00029,ASV_00156,0.399,pos,Farm,FI1
ASV_00029,ASV_00158,0.442,pos,Farm,FI1
ASV_00029,ASV_00196,0.256,pos,Farm,FI1
ASV_00029,ASV_00209,0.271,pos,Farm,FI1
ASV_00029,ASV_00242,0.783,pos,Farm,FI1
ASV_00029,ASV_00269,0.356,pos,Farm,FI1
ASV_00029,ASV_00292,0.541,pos,Farm,FI1
ASV_00029,ASV_00298,0.427,pos,Farm,FI1
ASV_00029,ASV_00309,0.442,pos,Farm,FI1
ASV_00029,ASV_00323,0.271,pos,Farm,FI1
ASV_00029,ASV_00464,0.271,pos,Farm,FI1
ASV_00029,ASV_00474,0.456,pos,Farm,FI1
ASV_00029,ASV_00493,0.256,pos,Farm,FI1
ASV_00029,ASV_00513,0.342,pos,Farm,FI1
ASV_00029,ASV_00587,0.313,pos,Farm,FI1
ASV_00029,ASV_00627,0.271,pos,Farm,FI1
ASV_00029,ASV_00930,0.442,pos,Farm,FI1
ASV_00031,ASV_00039,0.519,pos,Farm,FI1
ASV_00031,ASV_00087,0.494,pos,Farm,FI1
ASV_00031,ASV_00112,0.284,pos,Farm,FI1
ASV_00031,ASV_00113,0.334,pos,Farm,FI1
ASV_00031,ASV_00134,0.124,pos,Farm,FI1
ASV_00031,ASV_00148,0.198,pos,Farm,FI1
ASV_00031,ASV_00174,0.408,pos,Farm,FI1
ASV_00031,ASV_00236,0.124,pos,Farm,FI1
ASV_00031,ASV_00241,0.198,pos,Farm,FI1
ASV_00031,ASV_00297,0.173,pos,Farm,FI1
ASV_00031,ASV_00299,0.198,pos,Farm,FI1
ASV_00031,ASV_00303,0.223,pos,Farm,FI1
ASV_00031,ASV_00310,0.544,pos,Farm,FI1
ASV_00031,ASV_00351,0.396,pos,Farm,FI1
ASV_00031,ASV_00377,0.371,pos,Farm,FI1
ASV_00031,ASV_00425,0.396,pos,Farm,FI1
ASV_00031,ASV_00435,0.371,pos,Farm,FI1
ASV_00031,ASV_00495,0.136,pos,Farm,FI1
ASV_00031,ASV_00505,0.148,pos,Farm,FI1
ASV_00031,ASV_00531,0.223,pos,Farm,FI1
ASV_00031,ASV_00538,0.26,pos,Farm,FI1
ASV_00031,ASV_00543,0.359,pos,Farm,FI1
ASV_00031,ASV_00603,0.26,pos,Farm,FI1
ASV_00031,ASV_00683,0.383,pos,Farm,FI1
ASV_00031,ASV_00724,0.136,pos,Farm,FI1
ASV_00031,ASV_01157,0.136,pos,Farm,FI1
ASV_00031,ASV_01188,0.223,pos,Farm,FI1
ASV_00031,ASV_01893,0.136,pos,Farm,FI1
ASV_00034,ASV_00044,0.22,pos,Farm,FI1
ASV_00034,ASV_00053,0.075,pos,Farm,FI1
ASV_00034,ASV_00054,0.167,pos,Farm,FI1
ASV_00034,ASV_00063,0.167,pos,Farm,FI1
ASV_00034,ASV_00069,0.231,pos,Farm,FI1
ASV_00034,ASV_00074,0.038,pos,Farm,FI1
ASV_00034,ASV_00080,0.118,pos,Farm,FI1
ASV_00034,ASV_00081,0.091,pos,Farm,FI1
ASV_00034,ASV_00093,0.043,pos,Farm,FI1
ASV_00034,ASV_00109,0.054,pos,Farm,FI1
ASV_00034,ASV_00119,0.081,pos,Farm,FI1
ASV_00034,ASV_00125,0.054,pos,Farm,FI1
ASV_00034,ASV_00126,0.129,pos,Farm,FI1
ASV_00034,ASV_00130,0.113,pos,Farm,FI1
ASV_00034,ASV_00134,0.054,pos,Farm,FI1
ASV_00034,ASV_00141,0.048,pos,Farm,FI1
ASV_00034,ASV_00142,0.064,pos,Farm,FI1
ASV_00034,ASV_00149,0.075,pos,Farm,FI1
ASV_00034,ASV_00159,0.038,pos,Farm,FI1
ASV_00034,ASV_00177,0.145,pos,Farm,FI1
ASV_00034,ASV_00179,0.059,pos,Farm,FI1
ASV_00034,ASV_00180,0.075,pos,Farm,FI1
ASV_00034,ASV_00182,0.07,pos,Farm,FI1
ASV_00034,ASV_00187,0.075,pos,Farm,FI1
ASV_00034,ASV_00210,0.129,pos,Farm,FI1
ASV_00034,ASV_00224,0.263,pos,Farm,FI1
ASV_00034,ASV_00233,0.048,pos,Farm,FI1
ASV_00034,ASV_00243,0.054,pos,Farm,FI1
ASV_00034,ASV_00250,0.043,pos,Farm,FI1
ASV_00034,ASV_00261,0.086,pos,Farm,FI1
ASV_00034,ASV_00262,0.048,pos,Farm,FI1
ASV_00034,ASV_00264,0.048,pos,Farm,FI1
ASV_00034,ASV_00265,0.156,pos,Farm,FI1
ASV_00034,ASV_00290,0.215,pos,Farm,FI1
ASV_00034,ASV_00292,0.204,pos,Farm,FI1
ASV_00034,ASV_00296,0.048,pos,Farm,FI1
ASV_00034,ASV_00314,0.048,pos,Farm,FI1
ASV_00034,ASV_00315,0.086,pos,Farm,FI1
ASV_00034,ASV_00318,0.113,pos,Farm,FI1
ASV_00034,ASV_00323,0.102,pos,Farm,FI1
ASV_00034,ASV_00329,0.134,pos,Farm,FI1
ASV_00034,ASV_00335,0.183,pos,Farm,FI1
ASV_00034,ASV_00342,0.129,pos,Farm,FI1
ASV_00034,ASV_00350,0.086,pos,Farm,FI1
ASV_00034,ASV_00351,0.172,pos,Farm,FI1
ASV_00034,ASV_00356,0.22,pos,Farm,FI1
ASV_00034,ASV_00361,0.043,pos,Farm,FI1
ASV_00034,ASV_00365,0.107,pos,Farm,FI1
ASV_00034,ASV_00371,0.038,pos,Farm,FI1
ASV_00034,ASV_00379,0.193,pos,Farm,FI1
ASV_00034,ASV_00385,0.043,pos,Farm,FI1
ASV_00034,ASV_00392,0.043,pos,Farm,FI1
ASV_00034,ASV_00417,0.064,pos,Farm,FI1
ASV_00034,ASV_00428,0.038,pos,Farm,FI1
ASV_00034,ASV_00430,0.038,pos,Farm,FI1
ASV_00034,ASV_00447,0.059,pos,Farm,FI1
ASV_00034,ASV_00449,0.059,pos,Farm,FI1
ASV_00034,ASV_00477,0.167,pos,Farm,FI1
ASV_00034,ASV_00486,0.038,pos,Farm,FI1
ASV_00034,ASV_00494,0.064,pos,Farm,FI1
ASV_00034,ASV_00504,0.075,pos,Farm,FI1
ASV_00034,ASV_00505,0.064,pos,Farm,FI1
ASV_00034,ASV_00627,0.102,pos,Farm,FI1
ASV_00034,ASV_00630,0.086,pos,Farm,FI1
ASV_00034,ASV_00638,0.188,pos,Farm,FI1
ASV_00034,ASV_00641,0.075,pos,Farm,FI1
ASV_00034,ASV_00643,0.124,pos,Farm,FI1
ASV_00034,ASV_00644,0.038,pos,Farm,FI1
ASV_00034,ASV_00645,0.215,pos,Farm,FI1
ASV_00034,ASV_00663,0.043,pos,Farm,FI1
ASV_00034,ASV_00668,0.043,pos,Farm,FI1
ASV_00034,ASV_00682,0.038,pos,Farm,FI1
ASV_00034,ASV_00698,0.038,pos,Farm,FI1
ASV_00034,ASV_00702,0.059,pos,Farm,FI1
ASV_00034,ASV_00713,0.038,pos,Farm,FI1
ASV_00034,ASV_00723,0.048,pos,Farm,FI1
ASV_00034,ASV_00792,0.048,pos,Farm,FI1
ASV_00034,ASV_00807,0.07,pos,Farm,FI1
ASV_00034,ASV_00836,0.075,pos,Farm,FI1
ASV_00034,ASV_00868,0.064,pos,Farm,FI1
ASV_00034,ASV_00962,0.14,pos,Farm,FI1
ASV_00034,ASV_00968,0.038,pos,Farm,FI1
ASV_00034,ASV_00973,0.102,pos,Farm,FI1
ASV_00034,ASV_00982,0.038,pos,Farm,FI1
ASV_00034,ASV_01009,0.07,pos,Farm,FI1
ASV_00034,ASV_01045,0.038,pos,Farm,FI1
ASV_00034,ASV_01099,0.07,pos,Farm,FI1
ASV_00034,ASV_01105,0.038,pos,Farm,FI1
ASV_00034,ASV_01217,0.048,pos,Farm,FI1
ASV_00034,ASV_01245,0.081,pos,Farm,FI1
ASV_00034,ASV_01247,0.059,pos,Farm,FI1
ASV_00034,ASV_01579,0.118,pos,Farm,FI1
ASV_00034,ASV_01861,0.048,pos,Farm,FI1
ASV_00034,ASV_02057,0.038,pos,Farm,FI1
ASV_00034,ASV_02092,0.07,pos,Farm,FI1
ASV_00034,ASV_02232,0.038,pos,Farm,FI1
ASV_00035,ASV_00045,0.384,pos,Farm,FI1
ASV_00035,ASV_00060,0.576,pos,Farm,FI1
ASV_00035,ASV_00066,0.589,pos,Farm,FI1
ASV_00035,ASV_00071,0.384,pos,Farm,FI1
ASV_00035,ASV_00086,0.726,pos,Farm,FI1
ASV_00035,ASV_00092,0.576,pos,Farm,FI1
ASV_00035,ASV_00121,0.439,pos,Farm,FI1
ASV_00035,ASV_00133,0.26,pos,Farm,FI1
ASV_00035,ASV_00135,0.206,pos,Farm,FI1
ASV_00035,ASV_00152,0.233,pos,Farm,FI1
ASV_00035,ASV_00156,0.384,pos,Farm,FI1
ASV_00035,ASV_00157,0.562,pos,Farm,FI1
ASV_00035,ASV_00163,0.576,pos,Farm,FI1
ASV_00035,ASV_00171,0.548,pos,Farm,FI1
ASV_00035,ASV_00188,0.219,pos,Farm,FI1
ASV_00035,ASV_00206,0.274,pos,Farm,FI1
ASV_00035,ASV_00255,0.548,pos,Farm,FI1
ASV_00035,ASV_00256,0.219,pos,Farm,FI1
ASV_00035,ASV_00281,0.384,pos,Farm,FI1
ASV_00035,ASV_00298,0.411,pos,Farm,FI1
ASV_00035,ASV_00309,0.425,pos,Farm,FI1
ASV_00035,ASV_00310,0.603,pos,Farm,FI1
ASV_00035,ASV_00335,0.466,pos,Farm,FI1
ASV_00035,ASV_00338,0.315,pos,Farm,FI1
ASV_00035,ASV_00475,0.206,pos,Farm,FI1
ASV_00035,ASV_00481,0.493,pos,Farm,FI1
ASV_00035,ASV_00497,0.26,pos,Farm,FI1
ASV_00035,ASV_00513,0.329,pos,Farm,FI1
ASV_00035,ASV_00531,0.247,pos,Farm,FI1
ASV_00035,ASV_00557,0.219,pos,Farm,FI1
ASV_00035,ASV_00563,0.576,pos,Farm,FI1
ASV_00035,ASV_00583,0.384,pos,Farm,FI1
ASV_00035,ASV_00620,0.219,pos,Farm,FI1
ASV_00035,ASV_00626,0.288,pos,Farm,FI1
ASV_00035,ASV_00667,0.206,pos,Farm,FI1
ASV_00035,ASV_00705,0.219,pos,Farm,FI1
ASV_00035,ASV_00711,0.206,pos,Farm,FI1
ASV_00035,ASV_00729,0.384,pos,Farm,FI1
ASV_00035,ASV_01188,0.247,pos,Farm,FI1
ASV_00035,ASV_01486,0.206,pos,Farm,FI1
ASV_00039,ASV_00044,0.463,pos,Farm,FI1
ASV_00039,ASV_00058,0.519,pos,Farm,FI1
ASV_00039,ASV_00060,0.474,pos,Farm,FI1
ASV_00039,ASV_00071,0.316,pos,Farm,FI1
ASV_00039,ASV_00084,0.214,pos,Farm,FI1
ASV_00039,ASV_00087,0.451,pos,Farm,FI1
ASV_00039,ASV_00090,0.564,pos,Farm,FI1
ASV_00039,ASV_00101,0.418,pos,Farm,FI1
ASV_00039,ASV_00113,0.305,pos,Farm,FI1
ASV_00039,ASV_00118,0.169,pos,Farm,FI1
ASV_00039,ASV_00121,0.361,pos,Farm,FI1
ASV_00039,ASV_00131,0.621,pos,Farm,FI1
ASV_00039,ASV_00134,0.113,pos,Farm,FI1
ASV_00039,ASV_00135,0.169,pos,Farm,FI1
ASV_00039,ASV_00140,0.147,pos,Farm,FI1
ASV_00039,ASV_00141,0.102,pos,Farm,FI1
ASV_00039,ASV_00149,0.158,pos,Farm,FI1
ASV_00039,ASV_00157,0.463,pos,Farm,FI1
ASV_00039,ASV_00163,0.474,pos,Farm,FI1
ASV_00039,ASV_00171,0.451,pos,Farm,FI1
ASV_00039,ASV_00172,0.147,pos,Farm,FI1
ASV_00039,ASV_00174,0.372,pos,Farm,FI1
ASV_00039,ASV_00188,0.181,pos,Farm,FI1
ASV_00039,ASV_00206,0.226,pos,Farm,FI1
ASV_00039,ASV_00241,0.181,pos,Farm,FI1
ASV_00039,ASV_00256,0.181,pos,Farm,FI1
ASV_00039,ASV_00261,0.181,pos,Farm,FI1
ASV_00039,ASV_00275,0.429,pos,Farm,FI1
ASV_00039,ASV_00280,0.169,pos,Farm,FI1
ASV_00039,ASV_00305,0.09,pos,Farm,FI1
ASV_00039,ASV_00310,0.497,pos,Farm,FI1
ASV_00039,ASV_00311,0.271,pos,Farm,FI1
ASV_00039,ASV_00318,0.237,pos,Farm,FI1
ASV_00039,ASV_00335,0.384,pos,Farm,FI1
ASV_00039,ASV_00360,0.26,pos,Farm,FI1
ASV_00039,ASV_00388,0.271,pos,Farm,FI1
ASV_00039,ASV_00413,0.09,pos,Farm,FI1
ASV_00039,ASV_00425,0.361,pos,Farm,FI1
ASV_00039,ASV_00456,0.09,pos,Farm,FI1
ASV_00039,ASV_00475,0.169,pos,Farm,FI1
ASV_00039,ASV_00477,0.35,pos,Farm,FI1
ASV_00039,ASV_00481,0.406,pos,Farm,FI1
ASV_00039,ASV_00495,0.124,pos,Farm,FI1
ASV_00039,ASV_00510,0.124,pos,Farm,FI1
ASV_00039,ASV_00531,0.203,pos,Farm,FI1
ASV_00039,ASV_00538,0.237,pos,Farm,FI1
ASV_00039,ASV_00543,0.327,pos,Farm,FI1
ASV_00039,ASV_00554,0.113,pos,Farm,FI1
ASV_00039,ASV_00557,0.181,pos,Farm,FI1
ASV_00039,ASV_00575,0.09,pos,Farm,FI1
ASV_00039,ASV_00587,0.248,pos,Farm,FI1
ASV_00039,ASV_00610,0.169,pos,Farm,FI1
ASV_00039,ASV_00634,0.09,pos,Farm,FI1
ASV_00039,ASV_00641,0.158,pos,Farm,FI1
ASV_00039,ASV_00656,0.237,pos,Farm,FI1
ASV_00039,ASV_00667,0.169,pos,Farm,FI1
ASV_00039,ASV_00711,0.169,pos,Farm,FI1
ASV_00039,ASV_00712,0.158,pos,Farm,FI1
ASV_00039,ASV_00724,0.124,pos,Farm,FI1
ASV_00039,ASV_00729,0.316,pos,Farm,FI1
ASV_00039,ASV_00741,0.124,pos,Farm,FI1
ASV_00039,ASV_00743,0.192,pos,Farm,FI1
ASV_00039,ASV_00761,0.147,pos,Farm,FI1
ASV_00039,ASV_00786,0.248,pos,Farm,FI1
ASV_00039,ASV_00805,0.463,pos,Farm,FI1
ASV_00039,ASV_00852,0.09,pos,Farm,FI1
ASV_00039,ASV_00886,0.169,pos,Farm,FI1
ASV_00039,ASV_00907,0.09,pos,Farm,FI1
ASV_00039,ASV_00910,0.147,pos,Farm,FI1
ASV_00039,ASV_00921,0.192,pos,Farm,FI1
ASV_00039,ASV_01034,0.147,pos,Farm,FI1
ASV_00039,ASV_01057,0.147,pos,Farm,FI1
ASV_00039,ASV_01586,0.09,pos,Farm,FI1
ASV_00039,ASV_02229,0.09,pos,Farm,FI1
ASV_00039,ASV_02620,0.102,pos,Farm,FI1
ASV_00039,ASV_02621,0.102,pos,Farm,FI1
ASV_00041,ASV_00099,0.036,pos,Farm,FI1
ASV_00041,ASV_00117,0.023,pos,Farm,FI1
ASV_00041,ASV_00185,0.055,pos,Farm,FI1
ASV_00041,ASV_00296,0.017,pos,Farm,FI1
ASV_00041,ASV_00319,0.024,pos,Farm,FI1
ASV_00041,ASV_00768,0.021,pos,Farm,FI1
ASV_00041,ASV_00899,0.019,pos,Farm,FI1
ASV_00041,ASV_00930,0.058,pos,Farm,FI1
ASV_00042,ASV_00053,0.135,pos,Farm,FI1
ASV_00042,ASV_00058,0.445,pos,Farm,FI1
ASV_00042,ASV_00066,0.416,pos,Farm,FI1
ASV_00042,ASV_00069,0.416,pos,Farm,FI1
ASV_00042,ASV_00071,0.271,pos,Farm,FI1
ASV_00042,ASV_00080,0.213,pos,Farm,FI1
ASV_00042,ASV_00085,0.368,pos,Farm,FI1
ASV_00042,ASV_00086,0.513,pos,Farm,FI1
ASV_00042,ASV_00090,0.484,pos,Farm,FI1
ASV_00042,ASV_00093,0.077,pos,Farm,FI1
ASV_00042,ASV_00109,0.097,pos,Farm,FI1
ASV_00042,ASV_00116,0.232,pos,Farm,FI1
ASV_00042,ASV_00123,0.252,pos,Farm,FI1
ASV_00042,ASV_00126,0.232,pos,Farm,FI1
ASV_00042,ASV_00134,0.097,pos,Farm,FI1
ASV_00042,ASV_00138,0.416,pos,Farm,FI1
ASV_00042,ASV_00140,0.126,pos,Farm,FI1
ASV_00042,ASV_00141,0.087,pos,Farm,FI1
ASV_00042,ASV_00164,0.348,pos,Farm,FI1
ASV_00042,ASV_00182,0.126,pos,Farm,FI1
ASV_00042,ASV_00196,0.174,pos,Farm,FI1
ASV_00042,ASV_00260,0.242,pos,Farm,FI1
ASV_00042,ASV_00283,0.193,pos,Farm,FI1
ASV_00042,ASV_00298,0.29,pos,Farm,FI1
ASV_00042,ASV_00318,0.203,pos,Farm,FI1
ASV_00042,ASV_00341,0.232,pos,Farm,FI1
ASV_00042,ASV_00371,0.068,pos,Farm,FI1
ASV_00042,ASV_00392,0.077,pos,Farm,FI1
ASV_00042,ASV_00395,0.077,pos,Farm,FI1
ASV_00042,ASV_00406,0.319,pos,Farm,FI1
ASV_00042,ASV_00413,0.077,pos,Farm,FI1
ASV_00042,ASV_00436,0.087,pos,Farm,FI1
ASV_00042,ASV_00456,0.077,pos,Farm,FI1
ASV_00042,ASV_00491,0.087,pos,Farm,FI1
ASV_00042,ASV_00493,0.174,pos,Farm,FI1
ASV_00042,ASV_00494,0.116,pos,Farm,FI1
ASV_00042,ASV_00510,0.106,pos,Farm,FI1
ASV_00042,ASV_00517,0.087,pos,Farm,FI1
ASV_00042,ASV_00531,0.174,pos,Farm,FI1
ASV_00042,ASV_00588,0.087,pos,Farm,FI1
ASV_00042,ASV_00600,0.097,pos,Farm,FI1
ASV_00042,ASV_00614,0.068,pos,Farm,FI1
ASV_00042,ASV_00620,0.155,pos,Farm,FI1
ASV_00042,ASV_00626,0.203,pos,Farm,FI1
ASV_00042,ASV_00633,0.068,pos,Farm,FI1
ASV_00042,ASV_00634,0.077,pos,Farm,FI1
ASV_00042,ASV_00666,0.174,pos,Farm,FI1
ASV_00042,ASV_00679,0.068,pos,Farm,FI1
ASV_00042,ASV_00705,0.155,pos,Farm,FI1
ASV_00042,ASV_00727,0.281,pos,Farm,FI1
ASV_00042,ASV_00746,0.126,pos,Farm,FI1
ASV_00042,ASV_00910,0.126,pos,Farm,FI1
ASV_00042,ASV_00968,0.068,pos,Farm,FI1
ASV_00042,ASV_01045,0.068,pos,Farm,FI1
ASV_00042,ASV_01099,0.126,pos,Farm,FI1
ASV_00042,ASV_01217,0.087,pos,Farm,FI1
ASV_00042,ASV_01247,0.106,pos,Farm,FI1
ASV_00042,ASV_01321,0.068,pos,Farm,FI1
ASV_00042,ASV_01328,0.097,pos,Farm,FI1
ASV_00042,ASV_01973,0.077,pos,Farm,FI1
ASV_00044,ASV_00071,0.309,pos,Farm,FI1
ASV_00044,ASV_00099,0.209,pos,Farm,FI1
ASV_00044,ASV_00109,0.11,pos,Farm,FI1
